ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,revenue,net_income,operating_income,total_assets,total_liab,equity,cash,long_term_debt,cfo,capex,rd_expense,gross_margin,operating_margin,net_margin,rd_intensity,roa,roe,debt_to_equity,debt_to_assets,net_debt,net_debt_to_ebitda,asset_turnover,equity_multiplier,fcf,fcf_margin,cfo_to_net_income,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,longName,sector,industry,fullTimeEmployees,beta
BELFB,small_cap,2022-12-31,2022,,654233000.0,,,470780000.0,183453000.0,20238000.0,92342000.0,,65147000.0,3379000.0,,-2709000.0,59059000.0,6370000.0,52689000.0,52689000.0,,,,,,14863000.0,6000000.0,2382000.0,560466000.0,381408000.0,,70266000.0,,,,107274000.0,172465000.0,,36833000.0,25099000.0,54111000.0,,34183000.0,298120000.0,136304000.0,,64589000.0,50873000.0,,,95000000.0,,95000000.0,,6497000.0,262346000.0,262346000.0,,40772000.0,237188000.0,-16546000.0,349000.0,,,40257000.0,,-6999000.0,,-21262000.0,,8832000.0,0.0,,,349000.0,3413000.0,,0.0,,,-3486000.0,654233000.0,52689000.0,65147000.0,560466000.0,298120000.0,262346000.0,70266000.0,95000000.0,40257000.0,8832000.0,20238000.0,0.2804092731488629,0.09957767339770388,0.08053552786239765,0.030933933323448987,0.09400927085675134,0.20083782485724958,0.3621172039977739,0.5319145139937124,24734000.0,,1.1673018523871208,2.1363619037454353,31425000.0,0.048033345918044486,0.7640494220805102,12.639873931126054,32.45278549194336,37.943743425487554,11.290026202268894,21.44644095508226,18537200.0,73853.38645418327,251,1.56749281430944,Bel Fuse Inc.,Technology,Electronic Components,4964,1.183
BELFB,small_cap,2023-01-01,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25099000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.79783022980728,66.26494598388672,69.04376492048658,29.802783352376252,46.31291765594482,33453500.0,133814.0,250,1.0204063963860603,Bel Fuse Inc.,Technology,Electronic Components,4964,1.183
BELFB,small_cap,2023-12-31,2023,,639813000.0,,,423964000.0,215849000.0,22487000.0,99091000.0,,87976000.0,2850000.0,,-2806000.0,83300000.0,9469000.0,73831000.0,73831000.0,,,,,,13312000.0,4700000.0,3486000.0,571631000.0,381478000.0,,89371000.0,,,,84129000.0,136540000.0,,36533000.0,26642000.0,49391000.0,,33119000.0,231073000.0,110609000.0,,40441000.0,54657000.0,,,60000000.0,,60000000.0,,5097000.0,340558000.0,340558000.0,,44260000.0,307510000.0,-12037000.0,,,,108349000.0,,-53535000.0,,-38597000.0,,12126000.0,0.0,,,105000.0,3492000.0,0.0,,,,2888000.0,639813000.0,73831000.0,87976000.0,571631000.0,231073000.0,340558000.0,89371000.0,60000000.0,108349000.0,12126000.0,22487000.0,0.33736263564510255,0.13750267656330833,0.11539465437557536,0.0351462067822942,0.12915849560293266,0.2167942024559693,0.1761814433958386,0.40423454991069413,-29371000.0,,1.1192762463897163,1.6785129111634436,96223000.0,0.1503923802736112,1.4675271904755456,32.79783022980728,66.26494598388672,69.04376492048658,29.802783352376252,46.31291765594482,33453500.0,133814.0,250,1.0204063963860603,Bel Fuse Inc.,Technology,Electronic Components,4964,1.183
BELFB,small_cap,2024-12-31,2024,,534792000.0,,,332434000.0,202358000.0,23586000.0,110616000.0,,64297000.0,,,,61808000.0,12616000.0,40960000.0,40960000.0,,,,,,16457000.0,6500000.0,3740000.0,949789000.0,373530000.0,,68253000.0,,,,111376000.0,161370000.0,,47879000.0,208036000.0,231948000.0,,34639000.0,508627000.0,128069000.0,,49182000.0,53031000.0,,,287500000.0,,287500000.0,,4826000.0,360576000.0,360576000.0,,31514000.0,345031000.0,-17227000.0,,,,74064000.0,,-297893000.0,,206258000.0,,14108000.0,320481000.0,,,16053000.0,3453000.0,0.0,,,,-3547000.0,534792000.0,40960000.0,64297000.0,949789000.0,508627000.0,360576000.0,68253000.0,287500000.0,74064000.0,14108000.0,23586000.0,0.37838636329638436,0.12022805127974988,0.07659052491435923,0.044103127945070236,0.043125367844858174,0.11359602413915514,0.7973353745118921,0.5355157829791669,219247000.0,,0.5630640068478368,2.634088236599219,59956000.0,0.11211087675208305,1.808203125,65.50077316884892,81.64045715332031,92.29397456525051,45.455977558872895,68.1599303013775,22229100.0,88562.15139442231,251,0.24640448049164632,Bel Fuse Inc.,Technology,Electronic Components,4964,1.183
BRKR,mid_cap,2010-12-31,2010,1304900000.0,,,700900000.0,,604000000.0,141400000.0,301100000.0,448300000.0,155700000.0,5600000.0,,-5600000.0,,53300000.0,95400000.0,95400000.0,0.58,0.58,164400000.0,165700000.0,,36100000.0,,6900000.0,1549800000.0,1051100000.0,,230400000.0,,,,232900000.0,511000000.0,,233700000.0,98300000.0,136100000.0,,18100000.0,,831500000.0,,64000000.0,,70300000.0,185500000.0,301000000.0,,,18800000.0,16800000.0,524700000.0,527400000.0,,,349200000.0,152400000.0,200000.0,165229207.0,165246426.0,,156100000.0,,-299000000.0,,168300000.0,31900000.0,269800000.0,,,,,,21600000.0,185000000.0,23300000.0,,1304900000.0,95400000.0,155700000.0,1549800000.0,,524700000.0,230400000.0,301000000.0,,31900000.0,141400000.0,0.4628707180626868,0.11931948808337804,0.07310905050195417,0.1083607939305694,0.06155632984901278,0.18181818181818182,0.5736611396988756,,70600000.0,,0.8419796102722932,2.95368782161235,,,,11.666787180157874,15.939807891845703,16.9480493641496,10.101613660657026,13.356524092810494,198456900.0,787527.380952381,252,0.36625513482881655,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2011-12-31,2011,1651700000.0,,,899200000.0,,752500000.0,177200000.0,406600000.0,596900000.0,155600000.0,7300000.0,,-10100000.0,,51500000.0,92300000.0,92300000.0,0.56,0.55,165400000.0,166900000.0,,52900000.0,18100000.0,7900000.0,1710500000.0,1194100000.0,,246000000.0,,,,282800000.0,576200000.0,,249000000.0,100200000.0,136400000.0,,13600000.0,,755800000.0,,72300000.0,,83000000.0,,303100000.0,,,23800000.0,14700000.0,621500000.0,624900000.0,,,441500000.0,142500000.0,200000.0,165871905.0,165892170.0,,87700000.0,,-68700000.0,,3300000.0,61600000.0,14300000.0,,,,,,29300000.0,30700000.0,15600000.0,,1651700000.0,92300000.0,155600000.0,1710500000.0,,621500000.0,246000000.0,303100000.0,,61600000.0,177200000.0,0.45559120905733486,0.0942059696070715,0.055881818732215295,0.10728340497669069,0.05396083016661795,0.1485116653258246,0.48769106999195494,,57100000.0,,0.9656240865244081,2.752212389380531,,,,16.026232361023855,11.926047325134277,20.78896378506714,11.023430928620714,15.905628147579375,190991400.0,757902.380952381,252,-0.25584210583775857,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2012-12-31,2012,1791400000.0,,,962000000.0,,829400000.0,195300000.0,440400000.0,673400000.0,156000000.0,14300000.0,,-17700000.0,,60100000.0,77500000.0,77500000.0,0.47,0.46,166000000.0,167400000.0,,59100000.0,22000000.0,7800000.0,1856400000.0,1309700000.0,,310600000.0,,,,289300000.0,611500000.0,,283600000.0,115900000.0,117000000.0,,12600000.0,,681800000.0,,69600000.0,,82500000.0,,337200000.0,,,12100000.0,22000000.0,706600000.0,709700000.0,,,519000000.0,137800000.0,200000.0,166604427.0,166625976.0,,133100000.0,,-93200000.0,,34400000.0,72800000.0,27000000.0,,,,,,83200000.0,,,,1791400000.0,77500000.0,156000000.0,1856400000.0,,706600000.0,310600000.0,337200000.0,,72800000.0,195300000.0,0.4629898403483309,0.08708272859216255,0.043262252986491015,0.10902087752595735,0.04174746821805645,0.10968015850551939,0.47721483158788564,,26600000.0,,0.9649859943977591,2.6272289838664027,,,,12.127699789898159,14.633894920349121,16.419923216596622,9.515873023395697,13.46164805984497,153461200.0,613844.8,250,0.20665049216822728,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2013-12-31,2013,1839400000.0,,,1034200000.0,,805200000.0,190500000.0,437900000.0,657000000.0,148200000.0,13400000.0,,-23600000.0,,42800000.0,80100000.0,80100000.0,0.48,0.48,166500000.0,168500000.0,,61300000.0,20800000.0,6600000.0,1988300000.0,1431900000.0,,438700000.0,,,,307600000.0,589800000.0,,299500000.0,127400000.0,105600000.0,,5200000.0,,648600000.0,,74800000.0,,88100000.0,,355000000.0,,,22600000.0,38400000.0,846100000.0,850200000.0,,,599100000.0,182400000.0,600000.0,167579204.0,167619039.0,,145000000.0,,-60000000.0,,26500000.0,50300000.0,11600000.0,,,,,,1600000.0,,128100000.0,,1839400000.0,80100000.0,148200000.0,1988300000.0,,846100000.0,438700000.0,355000000.0,,50300000.0,190500000.0,0.4377514406871806,0.08056975100576275,0.04354680874198108,0.10356638034141567,0.040285671176381835,0.09466966079659615,0.4195721545916558,,-83700000.0,,0.9251119046421566,2.3499586337312373,,,,15.037193172733003,18.983732223510742,20.48169301448356,14.797136492173625,17.651950143632433,202713200.0,804417.4603174604,252,0.26245184227160245,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2014-12-31,2014,1808900000.0,,,1045600000.0,,763300000.0,174200000.0,451000000.0,657900000.0,105400000.0,13300000.0,,-4100000.0,101300000.0,41700000.0,56700000.0,56700000.0,0.34,0.33,167800000.0,169500000.0,,59700000.0,20200000.0,9400000.0,1864800000.0,1366300000.0,,319500000.0,,,178000000.0,293200000.0,477400000.0,,249900000.0,127800000.0,83800000.0,,7300000.0,,582700000.0,,76000000.0,,89000000.0,,355000000.0,,,17800000.0,35100000.0,765900000.0,771700000.0,,,655800000.0,28200000.0,900000.0,168527584.0,168582988.0,,114300000.0,,-201900000.0,,6700000.0,33800000.0,3900000.0,,19000000.0,,,,800000.0,,-119200000.0,,1808900000.0,56700000.0,105400000.0,1864800000.0,,765900000.0,319500000.0,355000000.0,,33800000.0,174200000.0,0.42196915252363315,0.058267455359610816,0.031345016308253634,0.09630161976892034,0.030405405405405407,0.07403055229142186,0.46350698524611567,,35500000.0,,0.970023595023595,2.4347826086956523,,,,18.88771017856077,18.83970069885254,23.938519018649608,16.57355939625599,20.184784238300626,198570000.0,787976.1904761905,252,-0.002541836953995902,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2015-12-31,2015,1623800000.0,,,915200000.0,,708600000.0,145700000.0,392200000.0,562900000.0,145700000.0,13000000.0,,-17700000.0,128000000.0,23100000.0,101600000.0,101600000.0,0.6,0.6,168200000.0,169100000.0,,53300000.0,20700000.0,8000000.0,1730000000.0,1231500000.0,,267100000.0,,,201200000.0,234700000.0,422000000.0,,231100000.0,130600000.0,74700000.0,,9100000.0,,554500000.0,,72100000.0,,77000000.0,,,,,9500000.0,31900000.0,726100000.0,732900000.0,,,757400000.0,-44200000.0,90900000.0,165354180.0,169644644.0,229200000.0,229200000.0,-102400000.0,-102400000.0,-169400000.0,-168000000.0,34200000.0,28600000.0,,118700000.0,90000000.0,,,600000.0,,-52400000.0,,1623800000.0,101600000.0,145700000.0,1730000000.0,,726100000.0,267100000.0,,229200000.0,34200000.0,145700000.0,0.4363837911072792,0.08972779899002341,0.06256928193127233,0.08972779899002341,0.058728323699421964,0.1399256300785016,,,,,0.9386127167630057,2.3825919294862965,195000000.0,0.12008868087202858,2.2559055118110236,18.906917374470332,23.304767608642578,24.226587591003454,15.152412571303488,19.05430407372732,202071400.0,801870.6349206349,252,0.2326053553346874,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2016-12-31,2016,1611300000.0,,,866000000.0,,745300000.0,147900000.0,389800000.0,563500000.0,181800000.0,13200000.0,,-4200000.0,177600000.0,23100000.0,153600000.0,153600000.0,0.95,0.95,161400000.0,162200000.0,,54300000.0,21700000.0,9400000.0,1808400000.0,1275900000.0,,342400000.0,,,157900000.0,243900000.0,440400000.0,,239100000.0,130600000.0,69700000.0,,16600000.0,,524700000.0,,86100000.0,,75500000.0,,,,,,39600000.0,686400000.0,693100000.0,,,885200000.0,-75900000.0,249300000.0,159854695.0,170552890.0,130800000.0,130800000.0,-21800000.0,-21800000.0,-27900000.0,-27200000.0,37100000.0,24300000.0,,165000000.0,160000000.0,,,100000.0,,75300000.0,-6400000.0,1611300000.0,153600000.0,181800000.0,1808400000.0,,686400000.0,342400000.0,,130800000.0,37100000.0,147900000.0,0.4625457704958729,0.11282815118227518,0.0953267547942655,0.09178923850307205,0.08493696084936961,0.22377622377622378,,,,,0.8910086264100863,2.6346153846153846,93700000.0,0.05815180289207472,0.8515625,22.93987695343313,20.4713191986084,28.70507290243526,18.901125643854616,23.20553057534354,271187000.0,1076138.888888889,252,-0.10760989519846986,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2017-03-24,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2017-06-23,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2017-09-22,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2017-12-22,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2017-12-31,2017,1765900000.0,1765900000.0,,949900000.0,,816000000.0,161600000.0,415200000.0,596500000.0,219500000.0,15400000.0,,-21700000.0,197800000.0,117500000.0,78600000.0,78600000.0,0.5,0.49,158100000.0,159100000.0,,63900000.0,29600000.0,11000000.0,1948500000.0,1358800000.0,,325000000.0,,114200000.0,114200000.0,319300000.0,486200000.0,,266500000.0,169800000.0,82400000.0,,14000000.0,,524500000.0,,90800000.0,,87000000.0,,,,,,96300000.0,725400000.0,733500000.0,,,942000000.0,27000000.0,401200000.0,155865977.0,171875076.0,154400000.0,,-30200000.0,,-159000000.0,,43700000.0,66300000.0,,186800000.0,152200000.0,,,,,,17800000.0,1765900000.0,78600000.0,219500000.0,1948500000.0,,725400000.0,325000000.0,,154400000.0,43700000.0,161600000.0,0.462087320912849,0.12429922419163034,0.04450988164675236,0.09151141061215244,0.0403387220939184,0.10835401157981803,,,,,0.906286887349243,2.6861042183622827,110700000.0,0.06268758140325047,1.9643765903307888,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2018-03-23,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2018-06-22,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2018-09-21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2018-12-21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2018-12-31,2018,1895600000.0,1895600000.0,,995600000.0,,900000000.0,173400000.0,444700000.0,637600000.0,262400000.0,12600000.0,,-17700000.0,244700000.0,63700000.0,179700000.0,179700000.0,1.15,1.14,156200000.0,157200000.0,,64900000.0,28900000.0,11300000.0,2128600000.0,1304300000.0,,322400000.0,,0.0,,357200000.0,509600000.0,,270600000.0,275700000.0,218700000.0,,8400000.0,,599300000.0,,104500000.0,,96300000.0,,341100000.0,,322600000.0,,99100000.0,896600000.0,905100000.0,,,1102500000.0,17000000.0,401500000.0,156609340.0,172634220.0,239700000.0,,-123400000.0,,-112400000.0,,49200000.0,191600000.0,,,,,,,,,-6500000.0,1895600000.0,179700000.0,262400000.0,2128600000.0,,896600000.0,322400000.0,341100000.0,239700000.0,49200000.0,173400000.0,0.4747837096433847,0.1384258282338046,0.09479848069212914,0.09147499472462545,0.08442168561495819,0.2004238233325898,0.3804372072273031,,18700000.0,,0.8905383820351405,2.3740798572384563,190500000.0,0.10049588520784976,1.333889816360601,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2019-12-31,2019,,2072600000.0,,1077300000.0,,995300000.0,187700000.0,500200000.0,694400000.0,300900000.0,16000000.0,,-20500000.0,280400000.0,82400000.0,197200000.0,197200000.0,1.27,1.26,155.2,156.6,,75600000.0,38300000.0,9600000.0,2771500000.0,1796300000.0,,678300000.0,,6600000.0,,362200000.0,577200000.0,,306100000.0,293000000.0,233200000.0,,16800000.0,,645600000.0,,118400000.0,,,,813300000.0,,812800000.0,,113900000.0,906800000.0,917100000.0,,,1274700000.0,-25500000.0,543800000.0,154155798.0,173502375.0,213400000.0,,-158400000.0,,300000000.0,,73000000.0,90000000.0,,,142300000.0,,597900000.0,15000000.0,,,600000.0,2072600000.0,197200000.0,300900000.0,2771500000.0,,906800000.0,678300000.0,813300000.0,213400000.0,73000000.0,187700000.0,0.4802180835665348,0.14517996719096787,0.09514619318730097,0.09056257840393708,0.07115280534006856,0.21746801940891045,0.8968901632112924,,135000000.0,,0.7478260869565218,3.0563520070577854,140400000.0,0.0677410016404516,1.0821501014198782,28.710491259511322,49.9761962890625,51.17168838580878,27.37216840693503,41.83504622323172,179802000.0,713500.0,252,0.7406945717972064,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2020-02-26,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12300000.0,,,,,,,,,,,,,,,,,,,,12300000.0,,,,,,,,,,,,,,,,,50.72138159160282,53.263023376464844,54.97514924139636,30.206711095096193,43.05751974686332,168286100.0,665162.4505928854,253,0.05010986895677938,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2020-12-31,2020,,1987500000.0,,1047700000.0,,939800000.0,198000000.0,468600000.0,691500000.0,248300000.0,14400000.0,,-22500000.0,225800000.0,64400000.0,157800000.0,157800000.0,1.03,1.02,153.4,154.6,,80400000.0,35800000.0,16000000.0,3049000000.0,1925000000.0,,681800000.0,,50000000.0,,335300000.0,692300000.0,,395500000.0,320400000.0,229100000.0,,39600000.0,,791900000.0,,134600000.0,,,,844500000.0,,842300000.0,,176100000.0,961200000.0,974300000.0,,,1406500000.0,3700000.0,667000000.0,151987081.0,174045610.0,332200000.0,,-192700000.0,,-161600000.0,,97200000.0,59200000.0,,,123200000.0,,0.0,,,,25700000.0,1987500000.0,157800000.0,248300000.0,3049000000.0,,961200000.0,681800000.0,844500000.0,332200000.0,97200000.0,198000000.0,0.47285534591194966,0.12493081761006289,0.07939622641509433,0.09962264150943397,0.05175467366349623,0.1641697877652934,0.8785892634207241,,162700000.0,,0.6518530665792063,3.1720765709529752,235000000.0,0.11823899371069183,2.1051964512040557,50.72138159160282,53.263023376464844,54.97514924139636,30.206711095096193,43.05751974686332,168286100.0,665162.4505928854,253,0.05010986895677938,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2021-12-31,2021,,2417900000.0,,1208300000.0,,1209600000.0,220800000.0,561200000.0,796300000.0,413300000.0,14300000.0,,-19700000.0,393600000.0,113000000.0,277100000.0,277100000.0,1.83,1.81,151.4,152.9,,89100000.0,37400000.0,17200000.0,3650000000.0,2471800000.0,,1068200000.0,,100000000.0,,416900000.0,710100000.0,,406100000.0,339500000.0,211800000.0,,70800000.0,,938500000.0,,147400000.0,,,,1334200000.0,,1221800000.0,,162200000.0,1070500000.0,1084600000.0,,,1659500000.0,-8200000.0,820300000.0,150753687.0,174905035.0,282400000.0,,-192400000.0,,318700000.0,,92000000.0,65000000.0,,,153300000.0,,492800000.0,800000.0,,,-22500000.0,2417900000.0,277100000.0,413300000.0,3650000000.0,,1070500000.0,1068200000.0,1334200000.0,282400000.0,92000000.0,220800000.0,0.5002688283220977,0.17093345465072998,0.11460358162041441,0.09131891310641466,0.07591780821917808,0.25885100420364315,1.2463334890238207,,266000000.0,,0.6624383561643835,3.4096216721158337,190400000.0,0.07874601927292278,1.019126669072537,53.58774026674553,82.74405670166016,91.0233406915125,52.210165625136135,72.37739246610612,177823300.0,705648.0158730159,252,0.5440855742336257,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
BRKR,mid_cap,2022-12-31,2022,,2530700000.0,,1225000000.0,,1305700000.0,235900000.0,607400000.0,873000000.0,432700000.0,16100000.0,,-18800000.0,413900000.0,116400000.0,296600000.0,296600000.0,2.0,1.99,148.6,149.4,,88800000.0,37100000.0,27700000.0,3611800000.0,2113200000.0,,645500000.0,,0.0,,472700000.0,800100000.0,,487000000.0,457600000.0,270900000.0,,155100000.0,2480000000.0,914300000.0,,178400000.0,,370200000.0,,1219200000.0,,1200500000.0,,120800000.0,1113800000.0,1125700000.0,,,1926000000.0,14800000.0,1085000000.0,147023144.0,175389586.0,274400000.0,,-251600000.0,,-415300000.0,,129200000.0,182300000.0,,,263100000.0,,300000.0,111000000.0,,,-30500000.0,2530700000.0,296600000.0,432700000.0,3611800000.0,2480000000.0,1113800000.0,645500000.0,1219200000.0,274400000.0,129200000.0,235900000.0,0.5159442051606274,0.1709803611648951,0.11720077448927174,0.09321531592049631,0.08211971869981727,0.2662955647333453,1.0946309929969473,0.6866382413201174,573700000.0,,0.7006755634309763,3.242772490572814,145200000.0,0.05737542972300154,0.9251517194875253,82.52710355965357,67.61162567138672,82.52710355965357,47.86015504654371,62.42979463068138,185772200.0,740128.2868525897,251,-0.18073429509719074,Bruker Corporation,Healthcare,Medical Devices,11085,1.188
